-3.27746	-0.266973	2.6555	-0.0709938	0.294165	-0.0620066	
-4.40848	-0.138768	3.5767	-0.0778082	0.377284	-0.0728776	
-5.41556	-0.0299905	4.44507	-0.0856141	0.450937	-0.0812705	
-6.40669	0.068344	5.43973	-0.0974607	0.522256	-0.0877289	
-7.31866	0.152616	6.443	-0.111341	0.587018	-0.0933596	
-8.21739	0.215392	7.54152	-0.129693	0.650387	-0.0992889	
-9.03991	0.256798	8.5497	-0.148562	0.708755	-0.105188	
-9.81279	0.270537	9.47237	-0.169595	0.765156	-0.1116	
-10.4887	0.273256	10.2589	-0.190108	0.81556	-0.117258	
-11.0642	0.285428	10.9428	-0.208261	0.858281	-0.121437	
-11.5586	0.334652	11.5893	-0.22359	0.893535	-0.124057	
-11.9936	0.407195	12.1906	-0.235966	0.923351	-0.12575	
-12.3849	0.515687	12.7909	-0.245725	0.949132	-0.126942	
-12.7215	0.616872	13.3345	-0.254338	0.971425	-0.128038	
-12.9921	0.703017	13.8553	-0.263804	0.989568	-0.129032	
-13.2057	0.772459	14.3421	-0.273978	1.00376	-0.129704	
-13.3699	0.835963	14.8674	-0.285913	1.01388	-0.12991	
-13.5278	0.903514	15.3941	-0.297154	1.02266	-0.130143	
-13.7174	0.998602	15.9845	-0.307757	1.03296	-0.13086	
-13.922	1.09983	16.5514	-0.316666	1.04477	-0.132122	
-14.1582	1.21746	17.1198	-0.32422	1.05939	-0.134133	
-14.3783	1.32992	17.6349	-0.330771	1.07336	-0.136244	
-14.5896	1.44491	18.1294	-0.336954	1.08657	-0.138436	
-14.7807	1.55264	18.5909	-0.342973	1.09813	-0.14037	
-14.9781	1.66462	19.0557	-0.349269	1.10998	-0.142365	
-15.1808	1.77328	19.4881	-0.355118	1.12199	-0.144634	
-15.4131	1.88191	19.9036	-0.360501	1.13693	-0.147724	
-15.6436	1.98143	20.2591	-0.364928	1.15223	-0.151052	
-15.8818	2.07845	20.528	-0.367366	1.16879	-0.15459	
-16.0975	2.16912	20.7112	-0.368279	1.18398	-0.157883	
-16.2981	2.26558	20.7748	-0.366151	1.19826	-0.160779	
-16.4789	2.35962	20.7752	-0.362598	1.21138	-0.16323	
-16.6606	2.46314	20.6839	-0.3563	1.22474	-0.165435	
-16.8439	2.57792	20.5264	-0.34775	1.23913	-0.167588	
-17.012	2.68725	20.3385	-0.338268	1.25283	-0.16963	
-17.1679	2.79825	20.0535	-0.325996	1.26652	-0.171614	
-17.3015	2.89595	19.7267	-0.31335	1.27868	-0.173232	
-17.4173	2.97641	19.2779	-0.298796	1.28981	-0.17468	
-17.5226	3.04207	18.8024	-0.284798	1.30028	-0.176055	
-17.625	3.085	18.2529	-0.270069	1.31119	-0.177502	
-17.7185	3.11925	17.7226	-0.256039	1.32154	-0.178913	
-17.7901	3.14439	17.1609	-0.241007	1.3305	-0.179806	
-17.8344	3.16518	16.6222	-0.226349	1.33713	-0.180331	
-17.8339	3.17634	16.0399	-0.210425	1.34056	-0.179898	
-17.8152	3.1803	15.4644	-0.195275	1.3424	-0.179239	
-17.7737	3.1694	14.8421	-0.179622	1.34292	-0.178297	
-17.7311	3.151	14.2476	-0.164922	1.34321	-0.177343	
-17.6731	3.12901	13.6482	-0.150126	1.34249	-0.176155	
-17.608	3.1067	13.104	-0.136568	1.34093	-0.174885	
-17.519	3.08342	12.5926	-0.123341	1.3372	-0.17317	
-17.4221	3.0663	12.1369	-0.111502	1.33244	-0.171412	
-17.3048	3.04953	11.711	-0.100494	1.32575	-0.169294	
-17.1869	3.03378	11.3308	-0.0909232	1.31886	-0.167247	
-17.0512	3.01888	10.9685	-0.0819003	1.31082	-0.165143	
-16.9176	3.00472	10.6426	-0.0735558	1.30266	-0.162983	
-16.7665	2.99814	10.3564	-0.0652034	1.29291	-0.160582	
-16.608	3.0019	10.1276	-0.0578601	1.28289	-0.1583	
-16.4489	3.00992	10.004	-0.0524111	1.27102	-0.155695	
-16.2802	3.02052	9.99192	-0.0507625	1.25776	-0.152749	
-16.1196	3.03021	10.0458	-0.0512076	1.2449	-0.149961	
-15.9603	3.04155	10.185	-0.0546046	1.23166	-0.147039	
-15.8168	3.05225	10.3445	-0.058564	1.21952	-0.144357	
-15.6726	3.06622	10.554	-0.0634552	1.20733	-0.141797	
-15.538	3.08232	10.7777	-0.068373	1.19577	-0.139332	
-15.3927	3.10369	11.0554	-0.0745969	1.18285	-0.136746	
-15.2471	3.13064	11.3526	-0.0810653	1.16976	-0.134064	
-15.0887	3.17072	11.7234	-0.0889792	1.15482	-0.130957	
-14.9358	3.21506	12.0989	-0.0969276	1.14051	-0.128034	
-14.7882	3.26582	12.5184	-0.106003	1.12615	-0.125465	
-14.6558	3.31476	12.9264	-0.114986	1.11314	-0.123598	
-14.5324	3.35828	13.3527	-0.125197	1.10092	-0.122038	
-14.4173	3.39648	13.7608	-0.135379	1.0896	-0.120784	
-14.3006	3.43396	14.1876	-0.146403	1.07765	-0.119518	
-14.1886	3.4684	14.5906	-0.156923	1.06606	-0.118189	
-14.0739	3.50233	15.0039	-0.167976	1.05391	-0.116847	
-13.9719	3.53199	15.3837	-0.178407	1.0428	-0.115657	
-13.8815	3.55522	15.7429	-0.188851	1.03283	-0.114801	
-13.803	3.57191	16.0597	-0.198281	1.02425	-0.114204	
-13.7307	3.58335	16.3446	-0.206956	1.01664	-0.11399	
-13.6635	3.59031	16.5872	-0.214408	1.00958	-0.113723	
-13.5957	3.59345	16.7858	-0.220805	1.00273	-0.113353	
-13.543	3.60031	16.9464	-0.225707	0.997176	-0.113029	
-13.5124	3.61421	17.0773	-0.229171	0.993455	-0.112922	
-13.5136	3.64006	17.1751	-0.230921	0.992583	-0.113507	
-13.5268	3.66774	17.2539	-0.231702	0.993014	-0.114354	
-13.5485	3.69139	17.2992	-0.231553	0.994096	-0.115323	
-13.5601	3.70425	17.3107	-0.231596	0.994393	-0.115951	
-13.5477	3.69566	17.2616	-0.23166	0.993367	-0.116071	
-13.5296	3.67676	17.1745	-0.231655	0.991924	-0.115984	
-13.5147	3.64977	17.0252	-0.230909	0.99117	-0.115958	
-13.515	3.62427	16.8561	-0.229436	0.991931	-0.116421	
-13.5529	3.60179	16.6493	-0.226843	0.996059	-0.117747	
-13.6113	3.58294	16.4373	-0.223996	1.00177	-0.119449	
-13.7029	3.56161	16.1836	-0.220322	1.01015	-0.121755	
-13.7993	3.54095	15.9272	-0.216404	1.0189	-0.124168	
-13.9133	3.51876	15.6398	-0.211816	1.02936	-0.12696	
-14.0276	3.49561	15.3636	-0.207199	1.0399	-0.12965	
-14.1593	3.47164	15.0677	-0.201665	1.05202	-0.132618	
-14.2891	3.44872	14.7873	-0.196178	1.06364	-0.135347	
-14.4242	3.42633	14.4903	-0.190108	1.07569	-0.13819	
-14.5451	3.4044	14.206	-0.184336	1.08663	-0.140813	
-14.658	3.37763	13.8931	-0.178266	1.09711	-0.143372	
-14.7554	3.3495	13.5814	-0.172412	1.10652	-0.145646	
-14.8368	3.31638	13.2514	-0.165792	1.11494	-0.147567	
-14.9004	3.27967	12.938	-0.159516	1.12192	-0.149075	
-14.9353	3.23641	12.6355	-0.153528	1.12654	-0.149933	
-14.9391	3.18825	12.3554	-0.148788	1.12876	-0.150123	
-14.9285	3.13765	12.1035	-0.145062	1.1298	-0.150054	
-14.9054	3.08113	11.8636	-0.142171	1.12968	-0.149708	
-14.8832	3.02723	11.648	-0.139552	1.12972	-0.149652	
-14.8666	2.9707	11.4719	-0.137124	1.12977	-0.14961	
-14.8533	2.92134	11.3355	-0.135194	1.12971	-0.149555	
-14.8362	2.87462	11.2598	-0.134042	1.12874	-0.149427	
-14.8111	2.83576	11.2142	-0.13355	1.12684	-0.149089	
-14.7641	2.80081	11.1997	-0.13397	1.12295	-0.148243	
-14.705	2.76957	11.1919	-0.134398	1.11814	-0.147301	
-14.6167	2.74148	11.1956	-0.134769	1.11128	-0.145659	
-14.5209	2.71609	11.2111	-0.135182	1.10374	-0.143823	
-14.4026	2.69126	11.2639	-0.13632	1.09409	-0.141495	
-14.289	2.67076	11.3417	-0.138113	1.08427	-0.139223	
-14.1671	2.65325	11.4698	-0.141594	1.07352	-0.136869	
-14.0524	2.64355	11.6122	-0.145378	1.06342	-0.134758	
-13.9354	2.65344	11.7853	-0.149474	1.05311	-0.132665	
-13.8226	2.67728	11.9528	-0.152548	1.04312	-0.130384	
-13.6928	2.72527	12.1429	-0.1545	1.03186	-0.127472	
-13.5661	2.78097	12.3303	-0.155668	1.02064	-0.124561	
-13.437	2.85058	12.5435	-0.156773	1.00867	-0.121461	
-13.326	2.91355	12.7621	-0.158443	0.99807	-0.118848	
-13.2407	2.97608	13.0201	-0.161474	0.9892	-0.116956	
-13.1806	3.03439	13.3112	-0.165672	0.982251	-0.115562	
-13.1328	3.0863	13.5931	-0.169717	0.9764	-0.114333	
-13.0844	3.14566	13.877	-0.173573	0.970523	-0.112896	
-13.0298	3.20894	14.1258	-0.176343	0.964307	-0.111222	
-12.9554	3.2878	14.3541	-0.177918	0.95644	-0.109149	
-12.8799	3.36356	14.5516	-0.178925	0.948397	-0.107021	
-12.802	3.43945	14.7405	-0.179733	0.94033	-0.105038	
-12.7374	3.50147	14.9115	-0.180913	0.933751	-0.103632	
-12.6983	3.54919	15.0817	-0.182959	0.929178	-0.102811	
-12.6723	3.58573	15.2377	-0.185276	0.926007	-0.102356	
-12.6646	3.61446	15.3796	-0.187787	0.923948	-0.10225	
-12.6625	3.64316	15.4989	-0.189792	0.922442	-0.102103	
-12.6745	3.6722	15.5874	-0.190906	0.92212	-0.102234	
-12.7021	3.69767	15.6432	-0.191299	0.922997	-0.102717	
-12.7538	3.71903	15.6546	-0.190518	0.926514	-0.103862	
-12.8193	3.73375	15.6361	-0.189366	0.931219	-0.105407	
-12.9017	3.73823	15.5769	-0.187817	0.937922	-0.107458	
-12.9841	3.74027	15.5136	-0.186474	0.944488	-0.109371	
-13.0685	3.73569	15.4461	-0.185197	0.951062	-0.111274	
